period,period_type,period_start,period_end,source,category_id,tag_count,total_reviews,rate_pct,adequate_volume,is_current_partial,in_recent_window,scope,rolling_baseline_rate_pct,flagged_spike,flagged_decline,verdict
2026-09,month,2026-09,2026-09,app_store,comfort_fit,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,crashes_freezes,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,data_sync_delays,1,12,8.333,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,device_rendering_bugs,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,ecg_bp_feature_reliability,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,english_jargon_complexity,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,feature_ui_friction,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,metric_accuracy,1,12,8.333,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,missing_activity_types,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,missing_language_support,1,12,8.333,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,missing_metrics,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,notification_community_issues,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,onboarding_pairing,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,ongoing_disconnects,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,personalization_use_case_fit,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,plan_trial_structure,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,price_value_perception,2,12,16.667,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,redesign_regression,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,sleep_accuracy,3,12,25.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,sleep_alarm_ui,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,sleep_satisfaction,2,12,16.667,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,strap_clasp_durability,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,support_resolution_quality,1,12,8.333,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,support_responsiveness,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,support_satisfaction,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,third_party_integration,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,update_failures,0,12,0.0,False,True,False,app_store,,False,False,
2026-09,month,2026-09,2026-09,app_store,upsell_pressure,0,12,0.0,False,True,False,app_store,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,ai_coach,4,89,4.494,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,app_stability,10,89,11.236,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,customer_support,9,89,10.112,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,data_accuracy,15,89,16.854,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,feature_requests,5,89,5.618,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,hardware_wearability,2,89,2.247,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,health_signal_reliability,3,89,3.371,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,localization,2,89,2.247,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,platform_parity,0,89,0.0,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,pricing_billing,22,89,24.719,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,sleep_tracking,16,89,17.978,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,sync_connectivity,8,89,8.989,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,ui_ux,10,89,11.236,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,activity_detection,3,89,3.371,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,ai_autonomy,1,89,1.124,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,ai_only_support_channel,1,89,1.124,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,ai_positive_reception,1,89,1.124,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,ai_reliability_bugs,2,89,2.247,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,android_feature_gaps,0,89,0.0,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,android_specific_bugs,0,89,0.0,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,battery_life,0,89,0.0,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,billing_disputes,7,89,7.865,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,build_quality_perception,2,89,2.247,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,cardiac_detection_trust,0,89,0.0,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,comfort_fit,0,89,0.0,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,crashes_freezes,7,89,7.865,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,data_sync_delays,5,89,5.618,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,device_rendering_bugs,4,89,4.494,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,ecg_bp_feature_reliability,3,89,3.371,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,english_jargon_complexity,0,89,0.0,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,feature_ui_friction,2,89,2.247,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,metric_accuracy,12,89,13.483,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,missing_activity_types,3,89,3.371,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,missing_language_support,2,89,2.247,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,missing_metrics,1,89,1.124,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,notification_community_issues,1,89,1.124,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,onboarding_pairing,0,89,0.0,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,ongoing_disconnects,3,89,3.371,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,personalization_use_case_fit,1,89,1.124,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,plan_trial_structure,2,89,2.247,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,price_value_perception,15,89,16.854,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,redesign_regression,3,89,3.371,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,sleep_accuracy,6,89,6.742,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,sleep_alarm_ui,2,89,2.247,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,sleep_satisfaction,8,89,8.989,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,strap_clasp_durability,0,89,0.0,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,support_resolution_quality,7,89,7.865,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,support_responsiveness,3,89,3.371,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,support_satisfaction,0,89,0.0,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,third_party_integration,2,89,2.247,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,update_failures,5,89,5.618,True,False,False,combined_overlap,,False,False,
2025-11,month,2025-11,2025-11,combined_overlap,upsell_pressure,1,89,1.124,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,ai_coach,5,99,5.051,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,app_stability,9,99,9.091,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,customer_support,10,99,10.101,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,data_accuracy,8,99,8.081,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,feature_requests,10,99,10.101,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,hardware_wearability,8,99,8.081,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,health_signal_reliability,2,99,2.02,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,localization,3,99,3.03,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,platform_parity,2,99,2.02,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,pricing_billing,29,99,29.293,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,sleep_tracking,17,99,17.172,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,sync_connectivity,13,99,13.131,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,ui_ux,14,99,14.141,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,activity_detection,1,99,1.01,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,ai_autonomy,0,99,0.0,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,ai_only_support_channel,3,99,3.03,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,ai_positive_reception,1,99,1.01,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,ai_reliability_bugs,4,99,4.04,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,android_feature_gaps,0,99,0.0,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,android_specific_bugs,2,99,2.02,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,battery_life,2,99,2.02,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,billing_disputes,12,99,12.121,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,build_quality_perception,2,99,2.02,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,cardiac_detection_trust,0,99,0.0,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,comfort_fit,4,99,4.04,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,crashes_freezes,8,99,8.081,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,data_sync_delays,10,99,10.101,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,device_rendering_bugs,1,99,1.01,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,ecg_bp_feature_reliability,2,99,2.02,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,english_jargon_complexity,0,99,0.0,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,feature_ui_friction,8,99,8.081,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,metric_accuracy,8,99,8.081,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,missing_activity_types,1,99,1.01,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,missing_language_support,3,99,3.03,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,missing_metrics,5,99,5.051,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,notification_community_issues,2,99,2.02,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,onboarding_pairing,0,99,0.0,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,ongoing_disconnects,3,99,3.03,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,personalization_use_case_fit,3,99,3.03,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,plan_trial_structure,3,99,3.03,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,price_value_perception,20,99,20.202,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,redesign_regression,5,99,5.051,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,sleep_accuracy,5,99,5.051,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,sleep_alarm_ui,5,99,5.051,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,sleep_satisfaction,8,99,8.081,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,strap_clasp_durability,1,99,1.01,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,support_resolution_quality,5,99,5.051,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,support_responsiveness,4,99,4.04,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,support_satisfaction,0,99,0.0,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,third_party_integration,2,99,2.02,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,update_failures,2,99,2.02,True,False,False,combined_overlap,,False,False,
2025-12,month,2025-12,2025-12,combined_overlap,upsell_pressure,5,99,5.051,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,ai_coach,9,127,7.087,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,app_stability,12,127,9.449,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,customer_support,9,127,7.087,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,data_accuracy,15,127,11.811,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,feature_requests,10,127,7.874,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,hardware_wearability,4,127,3.15,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,health_signal_reliability,4,127,3.15,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,localization,0,127,0.0,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,platform_parity,1,127,0.787,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,pricing_billing,27,127,21.26,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,sleep_tracking,16,127,12.598,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,sync_connectivity,8,127,6.299,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,ui_ux,23,127,18.11,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,activity_detection,4,127,3.15,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,ai_autonomy,4,127,3.15,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,ai_only_support_channel,2,127,1.575,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,ai_positive_reception,1,127,0.787,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,ai_reliability_bugs,4,127,3.15,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,android_feature_gaps,0,127,0.0,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,android_specific_bugs,1,127,0.787,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,battery_life,3,127,2.362,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,billing_disputes,8,127,6.299,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,build_quality_perception,0,127,0.0,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,cardiac_detection_trust,0,127,0.0,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,comfort_fit,0,127,0.0,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,crashes_freezes,11,127,8.661,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,data_sync_delays,3,127,2.362,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,device_rendering_bugs,2,127,1.575,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,ecg_bp_feature_reliability,4,127,3.15,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,english_jargon_complexity,0,127,0.0,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,feature_ui_friction,10,127,7.874,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,metric_accuracy,11,127,8.661,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,missing_activity_types,2,127,1.575,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,missing_language_support,0,127,0.0,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,missing_metrics,2,127,1.575,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,notification_community_issues,5,127,3.937,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,onboarding_pairing,2,127,1.575,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,ongoing_disconnects,3,127,2.362,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,personalization_use_case_fit,3,127,2.362,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,plan_trial_structure,2,127,1.575,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,price_value_perception,18,127,14.173,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,redesign_regression,6,127,4.724,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,sleep_accuracy,8,127,6.299,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,sleep_alarm_ui,1,127,0.787,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,sleep_satisfaction,7,127,5.512,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,strap_clasp_durability,1,127,0.787,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,support_resolution_quality,5,127,3.937,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,support_responsiveness,3,127,2.362,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,support_satisfaction,1,127,0.787,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,third_party_integration,4,127,3.15,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,update_failures,4,127,3.15,True,False,False,combined_overlap,,False,False,
2026-01,month,2026-01,2026-01,combined_overlap,upsell_pressure,4,127,3.15,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,ai_coach,5,78,6.41,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,app_stability,14,78,17.949,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,customer_support,11,78,14.103,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,data_accuracy,8,78,10.256,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,feature_requests,6,78,7.692,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,hardware_wearability,7,78,8.974,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,health_signal_reliability,6,78,7.692,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,localization,3,78,3.846,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,platform_parity,2,78,2.564,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,pricing_billing,12,78,15.385,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,sleep_tracking,8,78,10.256,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,sync_connectivity,7,78,8.974,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,ui_ux,8,78,10.256,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,activity_detection,1,78,1.282,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,ai_autonomy,2,78,2.564,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,ai_only_support_channel,4,78,5.128,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,ai_positive_reception,2,78,2.564,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,ai_reliability_bugs,1,78,1.282,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,android_feature_gaps,2,78,2.564,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,android_specific_bugs,0,78,0.0,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,battery_life,2,78,2.564,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,billing_disputes,7,78,8.974,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,build_quality_perception,2,78,2.564,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,cardiac_detection_trust,0,78,0.0,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,comfort_fit,4,78,5.128,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,crashes_freezes,12,78,15.385,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,data_sync_delays,4,78,5.128,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,device_rendering_bugs,0,78,0.0,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,ecg_bp_feature_reliability,6,78,7.692,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,english_jargon_complexity,0,78,0.0,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,feature_ui_friction,5,78,6.41,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,metric_accuracy,7,78,8.974,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,missing_activity_types,1,78,1.282,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,missing_language_support,3,78,3.846,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,missing_metrics,2,78,2.564,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,notification_community_issues,3,78,3.846,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,onboarding_pairing,0,78,0.0,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,ongoing_disconnects,3,78,3.846,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,personalization_use_case_fit,1,78,1.282,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,plan_trial_structure,3,78,3.846,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,price_value_perception,8,78,10.256,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,redesign_regression,2,78,2.564,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,sleep_accuracy,7,78,8.974,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,sleep_alarm_ui,0,78,0.0,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,sleep_satisfaction,1,78,1.282,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,strap_clasp_durability,1,78,1.282,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,support_resolution_quality,6,78,7.692,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,support_responsiveness,3,78,3.846,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,support_satisfaction,1,78,1.282,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,third_party_integration,3,78,3.846,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,update_failures,3,78,3.846,True,False,False,combined_overlap,,False,False,
2026-02,month,2026-02,2026-02,combined_overlap,upsell_pressure,0,78,0.0,True,False,False,combined_overlap,,False,False,
2026-03,month,2026-03,2026-03,combined_overlap,ai_coach,10,133,7.519,True,False,False,combined_overlap,,False,False,
2026-03,month,2026-03,2026-03,combined_overlap,app_stability,20,133,15.038,True,False,False,combined_overlap,,False,False,
